date,time,frame,frequency,amplitude,activity
30/08/2019,14:00,15670,500,200,2.840591787
30/08/2019,14:00,15680,500,200,2.844074353
30/08/2019,14:00,15690,500,200,3.141336186
30/08/2019,14:00,15700,500,200,3.089408648
30/08/2019,14:00,15710,500,200,2.799236323
30/08/2019,14:00,15720,0,0,3.910485631
30/08/2019,14:00,15730,0,0,4.416763577
30/08/2019,14:00,15740,0,0,5.334295185
30/08/2019,14:00,15750,0,0,5.056125273
30/08/2019,14:00,15760,0,0,4.846114141
30/08/2019,14:00,15770,0,0,5.395302268
30/08/2019,14:00,15780,0,0,5.42415781
30/08/2019,14:00,15790,0,0,5.930995454
30/08/2019,14:00,15800,0,0,5.743247865
30/08/2019,14:00,15810,0,0,6.104626215
30/08/2019,14:00,15820,0,0,6.435469929
30/08/2019,14:00,15830,0,0,7.07738136
30/08/2019,14:00,15840,0,0,6.728316366
30/08/2019,14:00,15850,0,0,7.463759554
30/08/2019,14:00,15860,0,0,6.925951953
30/08/2019,14:00,15870,0,0,7.118114937
30/08/2019,14:00,15880,0,0,6.662707321
30/08/2019,14:00,15890,0,0,6.136031492
30/08/2019,14:00,15900,0,0,6.12633006
30/08/2019,14:00,15910,0,0,6.94056629
30/08/2019,14:00,15920,0,0,6.549275191
30/08/2019,14:00,15930,0,0,6.603628087
30/08/2019,14:00,15940,0,0,6.967307417
30/08/2019,14:00,15950,0,0,7.122965653
30/08/2019,14:00,15960,0,0,7.259034459
30/08/2019,14:00,15970,50,820,6.522347498
30/08/2019,14:00,15980,50,820,6.955678136
30/08/2019,14:00,15990,50,820,6.383728957
30/08/2019,14:00,16000,50,820,6.305806556
30/08/2019,14:00,16010,50,820,6.315383611
30/08/2019,14:00,16020,50,820,7.327877314
30/08/2019,14:00,16030,50,820,7.995037344
30/08/2019,14:00,16040,50,820,8.592297312
30/08/2019,14:00,16050,50,820,7.711767962
30/08/2019,14:00,16060,50,820,7.769976555
30/08/2019,14:00,16070,50,820,7.444916387
30/08/2019,14:00,16080,50,820,6.465507055
30/08/2019,14:00,16090,50,820,7.862326727
30/08/2019,14:00,16100,0,0,7.587452814
30/08/2019,14:00,16110,0,0,6.363206696
30/08/2019,14:00,16120,0,0,7.04653578
30/08/2019,14:00,16130,0,0,6.959533834
30/08/2019,14:00,16140,0,0,6.614511104
30/08/2019,14:00,16150,0,0,7.602564661
30/08/2019,14:00,16160,0,0,7.356670667
30/08/2019,14:00,16170,0,0,7.192368207
30/08/2019,14:00,16180,0,0,7.960647011
30/08/2019,14:00,16190,0,0,7.484592758
30/08/2019,14:00,16200,0,0,6.411340725
30/08/2019,14:00,16210,0,0,7.635773409
30/08/2019,14:00,16220,0,0,9.384394376
30/08/2019,14:00,16230,0,0,8.297833969
30/08/2019,14:00,16240,0,0,7.254370309
30/08/2019,14:00,16250,0,0,7.429555786
30/08/2019,14:00,16260,0,0,7.220477485
30/08/2019,14:00,16270,0,0,7.615810847
30/08/2019,14:00,16280,0,0,8.141553846
30/08/2019,14:00,16290,0,0,8.394848291
30/08/2019,14:00,16300,0,0,8.634088096
30/08/2019,14:00,16310,0,0,8.782719013
30/08/2019,14:00,16320,0,0,8.014129265
30/08/2019,14:00,16330,0,0,8.699821519
30/08/2019,14:00,16340,0,0,8.936076268
30/08/2019,14:00,16350,50,820,10.38183842
30/08/2019,14:00,16360,50,820,10.16710095
30/08/2019,14:00,16370,50,820,9.119595027
30/08/2019,14:00,16380,50,820,8.391116971
30/08/2019,14:00,16390,50,820,8.958339811
30/08/2019,14:00,16400,50,820,8.609772327
30/08/2019,14:00,16410,50,820,8.202934061
30/08/2019,14:00,16420,50,820,7.690934758
30/08/2019,14:00,16430,50,820,7.180614548
30/08/2019,14:00,16440,50,820,6.760530096
30/08/2019,14:00,16450,50,820,7.793670437
30/08/2019,14:00,16460,50,820,8.924136044
30/08/2019,14:00,16470,50,820,8.479798011
30/08/2019,14:00,16480,50,820,7.858471029
30/08/2019,14:00,16490,0,0,8.061827974
30/08/2019,14:00,16500,0,0,9.321894764
30/08/2019,14:00,16510,0,0,8.256913825
30/08/2019,14:00,16520,0,0,7.490811624
30/08/2019,14:00,16530,0,0,6.982481452
30/08/2019,14:00,16540,0,0,7.706792868
30/08/2019,14:00,16550,0,0,8.226441378
30/08/2019,14:00,16560,0,0,9.144408306
30/08/2019,14:00,16570,0,0,9.69745213
30/08/2019,14:00,16580,0,0,9.385451583
30/08/2019,14:00,16590,0,0,8.205670363
30/08/2019,14:00,16600,0,0,8.542795132
30/08/2019,14:00,16610,0,0,8.160086069
30/08/2019,14:00,16620,0,0,8.89397454
30/08/2019,14:00,16630,0,0,8.119476869
30/08/2019,14:00,16640,0,0,8.044912656
30/08/2019,14:00,16650,0,0,8.914248046
30/08/2019,14:00,16660,0,0,8.949135888
30/08/2019,14:00,16670,0,0,9.003924105
30/08/2019,14:00,16680,0,0,8.994533616
30/08/2019,14:00,16690,0,0,8.828552061
30/08/2019,14:00,16700,0,0,9.402180335
30/08/2019,14:00,16710,0,0,9.664740891
30/08/2019,14:00,16720,0,0,10.45578075
30/08/2019,14:00,16730,0,0,10.67232169
30/08/2019,14:00,16740,50,200,9.150875927
30/08/2019,14:00,16750,50,200,10.25497354
30/08/2019,14:00,16760,50,200,10.37723646
30/08/2019,14:00,16770,50,200,8.265868993
30/08/2019,14:00,16780,50,200,8.849260888
30/08/2019,14:00,16790,50,200,7.948271466
30/08/2019,14:00,16800,50,200,8.687259408
30/08/2019,14:00,16810,50,200,8.615493685
30/08/2019,14:00,16820,50,200,9.401309693
30/08/2019,14:00,16830,50,200,7.442677595
30/08/2019,14:00,16840,50,200,8.309027929
30/08/2019,14:00,16850,50,200,8.802370632
30/08/2019,14:00,16860,50,200,7.603497491
30/08/2019,14:00,16870,0,0,7.424580693
30/08/2019,14:00,16880,0,0,8.000136815
30/08/2019,14:00,16890,0,0,8.325943247
30/08/2019,14:00,16900,0,0,8.515369929
30/08/2019,14:00,16910,0,0,8.861947376
30/08/2019,14:00,16920,0,0,8.100011816
30/08/2019,14:00,16930,0,0,8.238879111
30/08/2019,14:00,16940,0,0,9.087630052
30/08/2019,14:00,16950,0,0,8.569660636
30/08/2019,14:00,16960,0,0,8.261577975
30/08/2019,14:00,16970,0,0,8.95187219
30/08/2019,14:00,16980,0,0,8.603491272
30/08/2019,14:00,16990,0,0,7.573149421
30/08/2019,14:00,17000,0,0,7.92146815
30/08/2019,14:00,17010,0,0,8.543541396
30/08/2019,14:00,17020,0,0,7.810337
30/08/2019,14:00,17030,0,0,8.374201653
30/08/2019,14:00,17040,0,0,8.045845486
30/08/2019,14:00,17050,0,0,8.693851406
30/08/2019,14:00,17060,0,0,8.573578523
30/08/2019,14:00,17070,0,0,8.555668186
30/08/2019,14:00,17080,0,0,8.18197648
30/08/2019,14:00,17090,0,0,7.468921213
30/08/2019,14:00,17100,0,0,6.757855983
30/08/2019,14:00,17110,0,0,7.250203668
30/08/2019,14:00,17120,50,0,7.905423474
30/08/2019,14:00,17130,50,0,7.138326254
30/08/2019,14:00,17140,50,0,7.62874609
30/08/2019,14:00,17150,50,0,7.938072524
30/08/2019,14:00,17160,50,0,7.915933359
30/08/2019,14:00,17170,50,0,7.830983638
30/08/2019,14:00,17180,50,0,6.970603417
30/08/2019,14:00,17190,50,0,7.065876456
30/08/2019,14:00,17200,50,0,7.685897476
30/08/2019,14:00,17210,50,0,8.19553361
30/08/2019,14:00,17220,50,0,7.800449002
30/08/2019,14:00,17230,50,0,7.7823521
30/08/2019,14:00,17240,50,0,7.643111672
30/08/2019,14:00,17250,0,0,7.3411235
30/08/2019,14:00,17260,0,0,7.58160708
30/08/2019,14:00,17270,0,0,7.373026287
30/08/2019,14:00,17280,0,0,7.3317952
30/08/2019,14:00,17290,0,0,7.846406428
30/08/2019,14:00,17300,0,0,7.411894205
30/08/2019,14:00,17310,0,0,7.901008078
30/08/2019,14:00,17320,0,0,8.056977258
30/08/2019,14:00,17330,0,0,8.078556725
30/08/2019,14:00,17340,0,0,8.295843931
30/08/2019,14:00,17350,0,0,7.333287728
30/08/2019,14:00,17360,0,0,7.480985815
30/08/2019,14:00,17370,0,0,7.388324699
30/08/2019,14:00,17380,0,0,8.149451807
30/08/2019,14:00,17390,0,0,8.531601172
30/08/2019,14:00,17400,0,0,9.167729056
30/08/2019,14:00,17410,0,0,9.079110205
30/08/2019,14:00,17420,0,0,7.955423163
30/08/2019,14:00,17430,0,0,7.8728988
30/08/2019,14:00,17440,0,0,8.068730916
30/08/2019,14:00,17450,0,0,7.989378176
30/08/2019,14:00,17460,0,0,8.366365881
30/08/2019,14:00,17470,0,0,9.755909478
30/08/2019,14:00,17480,0,0,8.168792483
30/08/2019,14:00,17490,0,0,8.271714728
30/08/2019,14:00,17500,50,100,9.006225086
30/08/2019,14:00,17510,50,100,9.146460532
30/08/2019,14:00,17520,50,100,8.952307511
30/08/2019,14:00,17530,50,100,8.920840045
30/08/2019,14:00,17540,50,100,8.11524804
30/08/2019,14:00,17550,50,100,7.483411173
30/08/2019,14:00,17560,50,100,7.277255738
30/08/2019,14:00,17570,50,100,8.367734032
30/08/2019,14:00,17580,50,100,7.865560538
30/08/2019,14:00,17590,50,100,7.908346341
30/08/2019,14:00,17600,50,100,7.389755039
30/08/2019,14:00,17610,50,100,7.709218226
30/08/2019,14:00,17620,50,100,8.015870548
30/08/2019,14:00,17630,0,0,8.346589884
30/08/2019,14:00,17640,0,0,8.43408934
30/08/2019,14:00,17650,0,0,8.910827669
30/08/2019,14:00,17660,0,0,8.628491116
30/08/2019,14:00,17670,0,0,8.408529798
30/08/2019,14:00,17680,0,0,8.497397404
30/08/2019,14:00,17690,0,0,8.013756133
30/08/2019,14:00,17700,0,0,7.219979975
30/08/2019,14:00,17710,0,0,6.740380968
30/08/2019,14:00,17720,0,0,7.413635487
30/08/2019,14:00,17730,0,0,6.755244059
30/08/2019,14:00,17740,0,0,7.985398101
30/08/2019,14:00,17750,0,0,7.816866811
30/08/2019,14:00,17760,0,0,8.071902538
30/08/2019,14:00,17770,0,0,8.146155807
30/08/2019,14:00,17780,0,0,7.91587117
30/08/2019,14:00,17790,0,0,7.989440364
30/08/2019,14:00,17800,0,0,7.334531502
30/08/2019,14:00,17810,0,0,7.688074079
30/08/2019,14:00,17820,0,0,7.174831002
30/08/2019,14:00,17830,0,0,6.847158911
30/08/2019,14:00,17840,0,0,6.735779006
30/08/2019,14:00,17850,0,0,7.946530183
30/08/2019,14:00,17860,0,0,7.361459195
30/08/2019,14:00,17870,0,0,6.599212691
30/08/2019,14:00,17880,500,100,6.376452883
30/08/2019,14:00,17890,500,100,5.841257206
30/08/2019,14:00,17900,500,100,4.686538019
30/08/2019,14:00,17910,500,100,4.206441502
30/08/2019,14:00,17920,500,100,4.198294787
30/08/2019,14:00,17930,0,0,4.351403287
30/08/2019,14:00,17940,500,100,4.685045491
30/08/2019,14:00,17950,500,100,5.355314955
30/08/2019,14:00,17960,500,100,5.198475134
30/08/2019,14:00,17970,0,0,5.209917849
30/08/2019,14:00,17980,500,100,6.055061847
30/08/2019,14:00,17990,500,100,5.779503859
30/08/2019,14:00,18000,500,100,7.274954758
30/08/2019,14:00,18010,0,0,7.059471023
30/08/2019,14:00,18020,0,0,6.718241802
30/08/2019,14:00,18030,0,0,7.296658603
30/08/2019,14:00,18040,0,0,7.404680319
30/08/2019,14:00,18050,0,0,7.601569642
30/08/2019,14:00,18060,0,0,7.301260564
30/08/2019,14:00,18070,0,0,7.096100149
30/08/2019,14:00,18080,0,0,8.001504966
30/08/2019,14:00,18090,0,0,7.929117356
30/08/2019,14:00,18100,0,0,8.091305402
30/08/2019,14:00,18110,0,0,7.859466048
30/08/2019,14:00,18120,0,0,7.249519593
30/08/2019,14:00,18130,0,0,7.429120466
30/08/2019,14:00,18140,0,0,7.723583809
30/08/2019,14:00,18150,0,0,7.607228811
30/08/2019,14:00,18160,0,0,7.268735891
30/08/2019,14:00,18170,0,0,7.413075789
30/08/2019,14:00,18180,0,0,7.418797147
30/08/2019,14:00,18190,0,0,6.95269308
30/08/2019,14:00,18200,0,0,6.725766631
30/08/2019,14:00,18210,0,0,7.501445887
30/08/2019,14:00,18220,0,0,7.65536284
30/08/2019,14:00,18230,0,0,8.74646302
30/08/2019,14:00,18240,0,0,6.91021822
30/08/2019,14:00,18250,0,0,7.247467366
30/08/2019,14:00,18260,50,430,7.429493598
30/08/2019,14:00,18270,50,430,8.539188189
30/08/2019,14:00,18280,50,430,7.898955852
30/08/2019,14:00,18290,50,430,7.90094589
30/08/2019,14:00,18300,50,430,7.638571899
30/08/2019,14:00,18310,50,430,8.564001468
30/08/2019,14:00,18320,50,430,8.061827974
30/08/2019,14:00,18330,50,430,7.157480364
30/08/2019,14:00,18340,50,430,7.243300726
30/08/2019,14:00,18350,50,430,6.318617422
30/08/2019,14:00,18360,50,430,6.609411633
30/08/2019,14:00,18370,50,430,6.655866568
30/08/2019,14:00,18380,50,430,7.325576333
30/08/2019,14:00,18390,50,430,7.682788042
30/08/2019,14:00,18400,0,0,7.999017419
30/08/2019,14:00,18410,0,0,7.209407902
30/08/2019,14:00,18420,0,0,7.704491887
30/08/2019,14:00,18430,0,0,6.954061231
30/08/2019,14:00,18440,0,0,8.086703441
30/08/2019,14:00,18450,0,0,8.327933284
30/08/2019,14:00,18460,0,0,8.082350234
30/08/2019,14:00,18470,0,0,8.565431807
30/08/2019,14:00,18480,0,0,7.49846083
30/08/2019,14:00,18490,0,0,8.564685543
30/08/2019,14:00,18500,0,0,7.705051586
30/08/2019,14:00,18510,0,0,7.637639069
30/08/2019,14:00,18520,0,0,7.687887513
30/08/2019,14:00,18530,0,0,6.961897003
30/08/2019,14:00,18540,0,0,6.350582397
30/08/2019,14:00,18550,0,0,6.438890305
30/08/2019,14:00,18560,0,0,6.728191989
30/08/2019,14:00,18570,0,0,6.471974677
30/08/2019,14:00,18580,0,0,6.372410619
30/08/2019,14:00,18590,0,0,7.799516172
30/08/2019,14:00,18600,0,0,8.078183593
30/08/2019,14:00,18610,0,0,7.454866574
30/08/2019,14:00,18620,0,0,7.221659069
30/08/2019,14:00,18630,0,0,7.420787184
30/08/2019,14:00,18640,0,0,7.402503716
30/08/2019,14:00,18650,500,820,4.464400097
30/08/2019,14:00,18660,500,820,0.680033084
30/08/2019,14:00,18670,500,820,0.606152947
30/08/2019,14:00,18680,500,820,0.670145086
30/08/2019,14:00,18690,500,820,0.898377498
30/08/2019,14:00,18700,500,820,0.754099788
30/08/2019,14:00,18710,500,820,0.535941941
30/08/2019,14:00,18720,0,0,0.363803708
30/08/2019,14:00,18730,500,820,0.485195988
30/08/2019,14:00,18740,500,820,1.076548031
30/08/2019,14:00,18750,500,820,1.160253979
30/08/2019,14:00,18760,500,820,1.057891431
30/08/2019,14:00,18770,500,820,1.54395806
30/08/2019,14:00,18780,0,0,3.099918533
30/08/2019,14:00,18790,0,0,3.702962046
30/08/2019,14:00,18800,0,0,3.885050466
30/08/2019,14:00,18810,0,0,4.744933178
30/08/2019,14:00,18820,0,0,6.251826792
30/08/2019,14:00,18830,0,0,5.857364071
30/08/2019,14:00,18840,0,0,4.868813005
30/08/2019,14:00,18850,0,0,5.413212604
30/08/2019,14:00,18860,0,0,6.338455607
30/08/2019,14:00,18870,0,0,6.063457317
30/08/2019,14:00,18880,0,0,5.872413729
30/08/2019,14:00,18890,0,0,6.446726078
30/08/2019,14:00,18900,0,0,6.316067686
30/08/2019,14:00,18910,0,0,5.962089788
30/08/2019,14:00,18920,0,0,5.554691824
30/08/2019,14:00,18930,0,0,5.568684274
30/08/2019,14:00,18940,0,0,5.752700543
30/08/2019,14:00,18950,0,0,5.565823596
30/08/2019,14:00,18960,0,0,5.490824062
30/08/2019,14:00,18970,0,0,5.400712682
30/08/2019,14:00,18980,0,0,5.724155944
30/08/2019,14:00,18990,0,0,5.244308182
30/08/2019,14:00,19000,0,0,5.813272306
30/08/2019,14:00,19010,0,0,5.753695562
30/08/2019,14:00,19020,0,0,5.97085839
30/08/2019,14:00,19030,5000,200,6.282858937
30/08/2019,14:00,19040,5000,200,1.76199153
30/08/2019,14:00,19050,5000,200,1.160005224
30/08/2019,14:00,19060,5000,200,0.944086169
30/08/2019,14:00,19070,5000,200,1.459070528
30/08/2019,14:00,19080,5000,200,1.390911748
30/08/2019,14:00,19090,5000,200,1.666158793
30/08/2019,14:00,19100,5000,200,2.315035354
30/08/2019,14:00,19110,5000,200,2.379338437
30/08/2019,14:00,19120,5000,200,2.567707912
30/08/2019,14:00,19130,5000,200,3.270875181
30/08/2019,14:00,19140,5000,200,3.990149315
30/08/2019,14:00,19150,5000,200,3.486234538
30/08/2019,14:00,19160,0,0,4.546053818
30/08/2019,14:00,19170,0,0,4.690829037
30/08/2019,14:00,19180,0,0,5.547851071
30/08/2019,14:00,19190,0,0,5.729441981
30/08/2019,14:00,19200,0,0,6.308605046
30/08/2019,14:00,19210,0,0,7.576383231
30/08/2019,14:00,19220,0,0,8.000945268
30/08/2019,14:00,19230,0,0,8.114937096
30/08/2019,14:00,19240,0,0,7.880796761
30/08/2019,14:00,19250,0,0,7.398834584
30/08/2019,14:00,19260,0,0,6.632608006
30/08/2019,14:00,19270,0,0,7.125017879
30/08/2019,14:00,19280,0,0,7.601818397
30/08/2019,14:00,19290,0,0,5.636532111
30/08/2019,14:00,19300,0,0,6.288020597
30/08/2019,14:00,19310,0,0,7.432354276
30/08/2019,14:00,19320,0,0,8.116989322
30/08/2019,14:00,19330,0,0,7.199457715
30/08/2019,14:00,19340,0,0,7.060466042
30/08/2019,14:00,19350,0,0,7.598646775
30/08/2019,14:00,19360,0,0,7.531296447
30/08/2019,14:00,19370,0,0,7.293176037
30/08/2019,14:00,19380,0,0,7.002444015
30/08/2019,14:00,19390,0,0,7.203126846
30/08/2019,14:00,19400,0,0,6.935653385
30/08/2019,14:00,19410,500,430,7.473087854
30/08/2019,14:00,19420,500,430,1.67094732
30/08/2019,14:00,19430,500,430,0.789112008
30/08/2019,14:00,19440,500,430,0.960503977
30/08/2019,14:00,19450,500,430,1.549803795
30/08/2019,14:00,19460,500,430,1.484070373
30/08/2019,14:00,19470,500,430,1.737737949
30/08/2019,14:00,19480,500,430,4.518131106
30/08/2019,14:00,19490,500,430,4.138033967
30/08/2019,14:00,19500,500,430,3.52255272
30/08/2019,14:00,19510,500,430,3.501532951
30/08/2019,14:00,19520,0,0,3.531134757
30/08/2019,14:00,19530,0,0,4.498044166
30/08/2019,14:00,19540,0,0,5.251148936
30/08/2019,14:00,19550,0,0,6.169924316
30/08/2019,14:00,19560,0,0,5.707924702
30/08/2019,14:00,19570,0,0,5.925087531
30/08/2019,14:00,19580,0,0,6.34063221
30/08/2019,14:00,19590,0,0,6.70151305
30/08/2019,14:00,19600,0,0,6.979372019
30/08/2019,14:00,19610,0,0,6.244550718
30/08/2019,14:00,19620,0,0,6.152760244
30/08/2019,14:00,19630,0,0,6.267560525
30/08/2019,14:00,19640,0,0,6.874646302
30/08/2019,14:00,19650,0,0,7.254930007
30/08/2019,14:00,19660,0,0,7.275825399
30/08/2019,14:00,19670,0,0,6.928688254
30/08/2019,14:00,19680,0,0,7.05636159
30/08/2019,14:00,19690,0,0,7.146783913
30/08/2019,14:00,19700,0,0,7.545040143
30/08/2019,14:00,19710,0,0,7.184905567
30/08/2019,14:00,19720,0,0,6.494673541
30/08/2019,14:00,19730,0,0,7.565562403
30/08/2019,14:00,19740,0,0,7.070167474
30/08/2019,14:00,19750,0,0,6.703129956
30/08/2019,14:00,19760,0,0,7.360526365
30/08/2019,14:00,19770,0,0,7.890560382
30/08/2019,14:00,19780,0,0,7.422901599
30/08/2019,14:00,19790,50,750,7.465563025
30/08/2019,14:00,19800,50,750,6.485407429
30/08/2019,14:00,19810,50,750,7.028998576
30/08/2019,14:00,19820,50,750,7.799516172
30/08/2019,14:00,19830,50,750,8.366490258
30/08/2019,14:00,19840,50,750,9.394779883
30/08/2019,14:00,19850,50,750,8.80995765
30/08/2019,14:00,19860,50,750,8.49198699
30/08/2019,14:00,19870,50,750,8.999073389
30/08/2019,14:00,19880,50,750,8.096467062
30/08/2019,14:00,19890,50,750,8.833029645
30/08/2019,14:00,19900,50,750,7.831543336
30/08/2019,14:00,19910,50,750,6.998401751
30/08/2019,14:00,19920,0,0,6.448280794
30/08/2019,14:00,19930,0,0,6.875392566
30/08/2019,14:00,19940,0,0,6.817059595
30/08/2019,14:00,19950,0,0,7.361272629
30/08/2019,14:00,19960,0,0,6.205620612
30/08/2019,14:00,19970,0,0,6.778316055
30/08/2019,14:00,19980,0,0,6.380619524
30/08/2019,14:00,19990,0,0,7.409717601
30/08/2019,14:00,20000,0,0,8.094912345
30/08/2019,14:00,20010,0,0,7.573833496
30/08/2019,14:00,20020,0,0,7.860647633
30/08/2019,14:00,20030,0,0,7.929801432
30/08/2019,14:00,20040,0,0,7.230800803
30/08/2019,14:00,20050,0,0,7.458100385
30/08/2019,14:00,20060,0,0,7.370849684
30/08/2019,14:00,20070,0,0,7.353872177
30/08/2019,14:00,20080,0,0,6.528939497
30/08/2019,14:00,20090,0,0,7.051137742
30/08/2019,14:00,20100,0,0,7.168798702
30/08/2019,14:00,20110,0,0,8.092673553
30/08/2019,14:00,20120,0,0,8.063693634
30/08/2019,14:00,20130,0,0,8.236267187
30/08/2019,14:00,20140,0,0,8.145720487
30/08/2019,14:00,20150,0,0,9.119159707
30/08/2019,14:00,20160,0,0,8.851872812
30/08/2019,14:00,20170,500,820,9.051871568
30/08/2019,14:00,20180,500,820,4.762097251
30/08/2019,14:00,20190,0,0,1.556831114
30/08/2019,14:00,20200,500,820,1.543336173
30/08/2019,14:00,20210,500,820,1.912177163
30/08/2019,14:00,20220,500,820,1.370513865
30/08/2019,14:00,20230,500,820,1.285191012
30/08/2019,14:00,20240,500,820,1.403038538
30/08/2019,14:00,20250,500,820,1.035690077
30/08/2019,14:00,20260,0,0,1.106647347
30/08/2019,14:00,20270,500,820,0.851362865
30/08/2019,14:00,20280,500,820,0.910939609
30/08/2019,14:00,20290,500,820,1.588858278
30/08/2019,14:00,20300,0,0,1.281273126
30/08/2019,14:00,20310,0,0,3.128400943
30/08/2019,14:00,20320,0,0,4.644560668
30/08/2019,14:00,20330,0,0,4.570618342
30/08/2019,14:00,20340,0,0,5.236161467
30/08/2019,14:00,20350,0,0,6.310470706
30/08/2019,14:00,20360,0,0,5.423846867
30/08/2019,14:00,20370,0,0,6.394860728
30/08/2019,14:00,20380,0,0,6.900516788
30/08/2019,14:00,20390,0,0,8.04752458
30/08/2019,14:00,20400,0,0,7.864130198
30/08/2019,14:00,20410,0,0,7.786580929
30/08/2019,14:00,20420,0,0,8.112573927
30/08/2019,14:00,20430,0,0,8.037885337
30/08/2019,14:00,20440,0,0,6.821350613
30/08/2019,14:00,20450,0,0,7.543174483
30/08/2019,14:00,20460,0,0,7.506856301
30/08/2019,14:00,20470,0,0,8.063009558
30/08/2019,14:00,20480,0,0,8.59795648
30/08/2019,14:00,20490,0,0,8.357472901
30/08/2019,14:00,20500,0,0,7.780673006
30/08/2019,14:00,20510,0,0,8.531476794
30/08/2019,14:00,20520,0,0,8.10262374
30/08/2019,14:00,20530,0,0,8.827557043
30/08/2019,14:00,20540,0,0,9.360140795
30/08/2019,14:00,20550,0,0,9.757961704
30/08/2019,14:00,20560,5000,820,5.39380974
30/08/2019,14:00,20570,5000,820,1.311869951
30/08/2019,14:00,20580,5000,820,1.041473623
30/08/2019,14:00,20590,5000,820,1.494207126
30/08/2019,14:00,20600,5000,820,2.233319445
30/08/2019,14:00,20610,5000,820,1.75030006
30/08/2019,14:00,20620,5000,820,2.029278425
30/08/2019,14:00,20630,5000,820,1.589480165
30/08/2019,14:00,20640,5000,820,1.207082046
30/08/2019,14:00,20650,5000,820,1.239731096
30/08/2019,14:00,20660,5000,820,1.329718099
30/08/2019,14:00,20670,5000,820,1.267778185
30/08/2019,14:00,20680,0,0,0.87306671
30/08/2019,14:00,20690,0,0,2.273804267
30/08/2019,14:00,20700,0,0,3.484679822
30/08/2019,14:00,20710,0,0,5.015080752
30/08/2019,14:00,20720,0,0,5.004633056
30/08/2019,14:00,20730,0,0,4.780567285
30/08/2019,14:00,20740,0,0,5.444866636
30/08/2019,14:00,20750,0,0,4.611414108
30/08/2019,14:00,20760,0,0,6.072909994
30/08/2019,14:00,20770,0,0,6.634535855
30/08/2019,14:00,20780,0,0,6.208419102
30/08/2019,14:00,20790,0,0,7.192990093
30/08/2019,14:00,20800,0,0,6.492621315
30/08/2019,14:00,20810,0,0,7.101883695
30/08/2019,14:00,20820,0,0,6.251764603
30/08/2019,14:00,20830,0,0,6.553441832
30/08/2019,14:00,20840,0,0,8.062201106
30/08/2019,14:00,20850,0,0,8.495345178
30/08/2019,14:00,20860,0,0,8.253493448
30/08/2019,14:00,20870,0,0,8.017425265
30/08/2019,14:00,20880,0,0,9.099632465
30/08/2019,14:00,20890,0,0,8.579051125
30/08/2019,14:00,20900,0,0,8.841300738
30/08/2019,14:00,20910,0,0,7.612266093
30/08/2019,14:00,20920,0,0,8.704983178
30/08/2019,14:00,20930,0,0,8.167113389
30/08/2019,14:00,20940,500,750,6.618180235
30/08/2019,14:00,20950,500,750,1.230278419
30/08/2019,14:00,20960,500,750,0.563304955
30/08/2019,14:00,20970,500,750,0.484822856
30/08/2019,14:00,20980,500,750,0.882830331
30/08/2019,14:00,20990,500,750,0.813552155
30/08/2019,14:00,21000,500,750,0.646015883
30/08/2019,14:00,21010,500,750,0.792532385
30/08/2019,14:00,21020,500,750,0.778166802
30/08/2019,14:00,21030,500,750,1.184383182
30/08/2019,14:00,21040,500,750,0.935504132
30/08/2019,14:00,21050,500,750,1.017406608
30/08/2019,14:00,21060,500,750,0.69004546
30/08/2019,14:00,21070,0,0,2.597060964
30/08/2019,14:00,21080,0,0,3.293698422
30/08/2019,14:00,21090,0,0,4.261540662
30/08/2019,14:00,21100,0,0,4.422671501
30/08/2019,14:00,21110,0,0,4.268070472
30/08/2019,14:00,21120,0,0,5.137778994
30/08/2019,14:00,21130,0,0,4.942133444
30/08/2019,14:00,21140,0,0,4.856375271
30/08/2019,14:00,21150,0,0,5.75095926
30/08/2019,14:00,21160,0,0,6.026455059
30/08/2019,14:00,21170,0,0,5.852388978
30/08/2019,14:00,21180,0,0,6.206366876
30/08/2019,14:00,21190,0,0,6.554809983
30/08/2019,14:00,21200,0,0,7.20810194
30/08/2019,14:00,21210,0,0,6.760281342
30/08/2019,14:00,21220,0,0,7.060528231
30/08/2019,14:00,21230,0,0,7.159221647
30/08/2019,14:00,21240,0,0,6.608105671
30/08/2019,14:00,21250,0,0,7.545848595
30/08/2019,14:00,21260,0,0,6.709597577
30/08/2019,14:00,21270,0,0,6.756860965
30/08/2019,14:00,21280,0,0,6.682296752
30/08/2019,14:00,21290,0,0,5.864764523
30/08/2019,14:00,21300,0,0,6.405930311
30/08/2019,14:00,21310,0,0,6.825828198
30/08/2019,14:00,21320,0,0,7.025453822
30/08/2019,14:00,21330,500,0,7.221970013
30/08/2019,14:00,21340,500,0,5.977636955
30/08/2019,14:00,21350,500,0,6.255060603
30/08/2019,14:00,21360,500,0,6.570916848
30/08/2019,14:00,21370,500,0,7.712016716
30/08/2019,14:00,21380,500,0,7.624268506
30/08/2019,14:00,21390,500,0,7.230427671
30/08/2019,14:00,21400,500,0,7.042991026
30/08/2019,14:00,21410,500,0,7.390501303
30/08/2019,14:00,21420,500,0,7.072406266
30/08/2019,14:00,21430,500,0,6.988140621
30/08/2019,14:00,21440,500,0,7.056859099
30/08/2019,14:00,21450,0,0,7.223711295
30/08/2019,14:00,21460,0,0,7.305365016
30/08/2019,14:00,21470,0,0,7.609654169
