date,time,frame,frequency,activity
29/08/2019,15:00:00,14780,0,4.8345625
29/08/2019,15:00:00,14790,0,5.105125
29/08/2019,15:00:00,14800,0,4.88175
29/08/2019,15:00:00,14810,0,4.793125
29/08/2019,15:00:00,14820,0,4.7361875
29/08/2019,15:00:00,14830,0,5.032625
29/08/2019,15:00:00,14840,0,5.1801875
29/08/2019,15:00:00,14850,0,5.7436875
29/08/2019,15:00:00,14860,0,5.2051875
29/08/2019,15:00:00,14870,0,5.6045625
29/08/2019,15:00:00,14880,0,5.8438125
29/08/2019,15:00:00,14890,0,5.8974375
29/08/2019,15:00:00,14900,0,6.23925
29/08/2019,15:00:00,14910,0,6.7905625
29/08/2019,15:00:00,14920,0,6.61775
29/08/2019,15:00:00,14930,0,5.7838125
29/08/2019,15:00:00,14940,0,1.10225
29/08/2019,15:00:00,14950,350,1.0363125
29/08/2019,15:00:00,14960,350,1.1621875
29/08/2019,15:00:00,14970,350,1.295625
29/08/2019,15:00:00,14980,350,0.742875
29/08/2019,15:00:00,14990,350,0.9145625
29/08/2019,15:00:00,15000,350,1.198
29/08/2019,15:00:00,15010,350,0.8606875
29/08/2019,15:00:00,15020,350,0.581875
29/08/2019,15:00:00,15030,350,1.2213125
29/08/2019,15:00:00,15040,350,1.2621875
29/08/2019,15:00:00,15050,350,1.20525
29/08/2019,15:00:00,15060,0,2.088625
29/08/2019,15:00:00,15070,0,3.77125
29/08/2019,15:00:00,15080,0,4.507125
29/08/2019,15:00:00,15090,0,4.777375
29/08/2019,15:00:00,15100,0,4.331625
29/08/2019,15:00:00,15110,0,4.558375
29/08/2019,15:00:00,15120,0,4.8373125
29/08/2019,15:00:00,15130,0,5.155875
29/08/2019,15:00:00,15140,0,5.512375
29/08/2019,15:00:00,15150,0,5.2168125
29/08/2019,15:00:00,15160,0,5.73375
29/08/2019,15:00:00,15170,0,6.2080625
29/08/2019,15:00:00,15180,0,5.855125
29/08/2019,15:00:00,15190,0,5.5900625
29/08/2019,15:00:00,15200,0,5.49825
29/08/2019,15:00:00,15210,0,5.5965
29/08/2019,15:00:00,15220,0,5.941375
29/08/2019,15:00:00,15230,0,5.736625
29/08/2019,15:00:00,15240,0,5.3528125
29/08/2019,15:00:00,15250,0,6.4109375
29/08/2019,15:00:00,15260,0,5.799625
29/08/2019,15:00:00,15270,0,5.07125
29/08/2019,15:00:00,15280,0,4.797875
29/08/2019,15:00:00,15290,0,5.0026875
29/08/2019,15:00:00,15300,0,4.9273125
29/08/2019,15:00:00,15310,0,4.951625
29/08/2019,15:00:00,15320,0,2.6529375
29/08/2019,15:00:00,15330,300,1.30325
29/08/2019,15:00:00,15340,300,1.857625
29/08/2019,15:00:00,15350,300,1.57075
29/08/2019,15:00:00,15360,300,1.47225
29/08/2019,15:00:00,15370,300,1.6146875
29/08/2019,15:00:00,15380,300,1.92725
29/08/2019,15:00:00,15390,300,2.193375
29/08/2019,15:00:00,15400,300,1.6078125
29/08/2019,15:00:00,15410,300,1.4165625
29/08/2019,15:00:00,15420,300,1.1769375
29/08/2019,15:00:00,15430,300,1.7418125
29/08/2019,15:00:00,15440,0,2.193625
29/08/2019,15:00:00,15450,0,4.0073125
29/08/2019,15:00:00,15460,0,4.11025
29/08/2019,15:00:00,15470,0,5.01425
29/08/2019,15:00:00,15480,0,4.490625
29/08/2019,15:00:00,15490,0,5.471875
29/08/2019,15:00:00,15500,0,5.2155
29/08/2019,15:00:00,15510,0,4.6986875
29/08/2019,15:00:00,15520,0,4.8541875
29/08/2019,15:00:00,15530,0,5.0685
29/08/2019,15:00:00,15540,0,4.5699375
29/08/2019,15:00:00,15550,0,4.936375
29/08/2019,15:00:00,15560,0,5.9425625
29/08/2019,15:00:00,15570,0,5.465625
29/08/2019,15:00:00,15580,0,4.74575
29/08/2019,15:00:00,15590,0,5.3221875
29/08/2019,15:00:00,15600,0,4.453625
29/08/2019,15:00:00,15610,0,5.4996875
29/08/2019,15:00:00,15620,0,5.2928125
29/08/2019,15:00:00,15630,0,5.595
29/08/2019,15:00:00,15640,0,5.9463125
29/08/2019,15:00:00,15650,0,5.34575
29/08/2019,15:00:00,15660,0,4.8843125
29/08/2019,15:00:00,15670,0,5.243
29/08/2019,15:00:00,15680,0,6.113625
29/08/2019,15:00:00,15690,0,6.0674375
29/08/2019,15:00:00,15700,0,5.0365
29/08/2019,15:00:00,15710,0,1.0185
29/08/2019,15:00:00,15720,600,0.7986875
29/08/2019,15:00:00,15730,600,0.8775625
29/08/2019,15:00:00,15740,600,0.8435625
29/08/2019,15:00:00,15750,600,0.5679375
29/08/2019,15:00:00,15760,600,0.541875
29/08/2019,15:00:00,15770,600,0.418375
29/08/2019,15:00:00,15780,600,0.5095
29/08/2019,15:00:00,15790,600,0.694875
29/08/2019,15:00:00,15800,600,0.5225625
29/08/2019,15:00:00,15810,600,0.80225
29/08/2019,15:00:00,15820,600,0.95575
29/08/2019,15:00:00,15830,0,1.6785
29/08/2019,15:00:00,15840,0,2.735
29/08/2019,15:00:00,15850,0,3.2215
29/08/2019,15:00:00,15860,0,3.266
29/08/2019,15:00:00,15870,0,3.7989375
29/08/2019,15:00:00,15880,0,3.166625
29/08/2019,15:00:00,15890,0,3.879
29/08/2019,15:00:00,15900,0,4.128
29/08/2019,15:00:00,15910,0,4.3060625
29/08/2019,15:00:00,15920,0,4.96275
29/08/2019,15:00:00,15930,0,4.72125
29/08/2019,15:00:00,15940,0,4.4438125
29/08/2019,15:00:00,15950,0,4.296375
29/08/2019,15:00:00,15960,0,4.5834375
29/08/2019,15:00:00,15970,0,4.817625
29/08/2019,15:00:00,15980,0,5.2149375
29/08/2019,15:00:00,15990,0,4.8145625
29/08/2019,15:00:00,16000,0,4.8070625
29/08/2019,15:00:00,16010,0,3.945125
29/08/2019,15:00:00,16020,0,3.6675
29/08/2019,15:00:00,16030,0,3.8895
29/08/2019,15:00:00,16040,0,4.7161875
29/08/2019,15:00:00,16050,0,4.32375
29/08/2019,15:00:00,16060,0,4.7973125
29/08/2019,15:00:00,16070,0,4.1989375
29/08/2019,15:00:00,16080,0,4.3298125
29/08/2019,15:00:00,16090,0,1.6396875
29/08/2019,15:00:00,16100,2500,0.548625
29/08/2019,15:00:00,16110,2500,0.4364375
29/08/2019,15:00:00,16120,2500,0.37375
29/08/2019,15:00:00,16130,2500,0.32725
29/08/2019,15:00:00,16140,2500,0.4095
29/08/2019,15:00:00,16150,2500,0.3258125
29/08/2019,15:00:00,16160,2500,0.4366875
29/08/2019,15:00:00,16170,2500,0.6194375
29/08/2019,15:00:00,16180,2500,0.5928125
29/08/2019,15:00:00,16190,2500,0.5148125
29/08/2019,15:00:00,16200,2500,0.53675
29/08/2019,15:00:00,16210,0,0.6459375
29/08/2019,15:00:00,16220,0,1.6171875
29/08/2019,15:00:00,16230,0,1.941375
29/08/2019,15:00:00,16240,0,2.67275
29/08/2019,15:00:00,16250,0,2.856375
29/08/2019,15:00:00,16260,0,2.9359375
29/08/2019,15:00:00,16270,0,3.2246875
29/08/2019,15:00:00,16280,0,4.222875
29/08/2019,15:00:00,16290,0,3.9746875
29/08/2019,15:00:00,16300,0,3.926
29/08/2019,15:00:00,16310,0,3.730375
29/08/2019,15:00:00,16320,0,4.3114375
29/08/2019,15:00:00,16330,0,4.471
29/08/2019,15:00:00,16340,0,4.48525
29/08/2019,15:00:00,16350,0,4.2948125
29/08/2019,15:00:00,16360,0,3.9376875
29/08/2019,15:00:00,16370,0,4.729625
29/08/2019,15:00:00,16380,0,4.244375
29/08/2019,15:00:00,16390,0,4.2050625
29/08/2019,15:00:00,16400,0,4.156875
29/08/2019,15:00:00,16410,0,4.727125
29/08/2019,15:00:00,16420,0,4.8345625
29/08/2019,15:00:00,16430,0,5.292625
29/08/2019,15:00:00,16440,0,5.1778125
29/08/2019,15:00:00,16450,0,4.4215
29/08/2019,15:00:00,16460,0,4.558625
29/08/2019,15:00:00,16470,0,3.411875
29/08/2019,15:00:00,16480,550,0.938125
29/08/2019,15:00:00,16490,550,0.98725
29/08/2019,15:00:00,16500,550,0.6959375
29/08/2019,15:00:00,16510,550,0.69925
29/08/2019,15:00:00,16520,550,0.7354375
29/08/2019,15:00:00,16530,550,0.8588125
29/08/2019,15:00:00,16540,550,1.0601875
29/08/2019,15:00:00,16550,550,1.0395625
29/08/2019,15:00:00,16560,550,0.8983125
29/08/2019,15:00:00,16570,550,1.182375
29/08/2019,15:00:00,16580,550,1.3971875
29/08/2019,15:00:00,16590,550,1.0295
29/08/2019,15:00:00,16600,0,1.9898125
29/08/2019,15:00:00,16610,0,2.8259375
29/08/2019,15:00:00,16620,0,2.7039375
29/08/2019,15:00:00,16630,0,3.1680625
29/08/2019,15:00:00,16640,0,3.4205
29/08/2019,15:00:00,16650,0,3.7735625
29/08/2019,15:00:00,16660,0,4.342375
29/08/2019,15:00:00,16670,0,4.4501875
29/08/2019,15:00:00,16680,0,4.68925
29/08/2019,15:00:00,16690,0,4.6459375
29/08/2019,15:00:00,16700,0,5.1890625
29/08/2019,15:00:00,16710,0,4.8091875
29/08/2019,15:00:00,16720,0,4.609875
29/08/2019,15:00:00,16730,0,5.0883125
29/08/2019,15:00:00,16740,0,4.5913125
29/08/2019,15:00:00,16750,0,4.6615
29/08/2019,15:00:00,16760,0,4.8341875
29/08/2019,15:00:00,16770,0,4.8170625
29/08/2019,15:00:00,16780,0,4.3588125
29/08/2019,15:00:00,16790,0,4.2326875
29/08/2019,15:00:00,16800,0,3.8280625
29/08/2019,15:00:00,16810,0,4.513625
29/08/2019,15:00:00,16820,0,5.016125
29/08/2019,15:00:00,16830,0,4.7333125
29/08/2019,15:00:00,16840,0,4.6809375
29/08/2019,15:00:00,16850,0,4.973625
29/08/2019,15:00:00,16860,0,4.316875
29/08/2019,15:00:00,16870,0,5.3105625
29/08/2019,15:00:00,16880,0,5.1425
29/08/2019,15:00:00,16890,0,5.54725
29/08/2019,15:00:00,16900,0,5.052
29/08/2019,15:00:00,16910,0,5.4545
29/08/2019,15:00:00,16920,0,5.2525625
29/08/2019,15:00:00,16930,0,5.022125
29/08/2019,15:00:00,16940,0,5.0104375
29/08/2019,15:00:00,16950,0,4.8535
29/08/2019,15:00:00,16960,0,5.1675625
29/08/2019,15:00:00,16970,0,5.8
29/08/2019,15:00:00,16980,0,4.35425
29/08/2019,15:00:00,16990,500,0.8629375
29/08/2019,15:00:00,17000,500,0.5389375
29/08/2019,15:00:00,17010,500,0.6654375
29/08/2019,15:00:00,17020,500,0.8481875
29/08/2019,15:00:00,17030,500,0.6446875
29/08/2019,15:00:00,17040,500,0.5934375
29/08/2019,15:00:00,17050,500,0.7269375
29/08/2019,15:00:00,17060,500,0.9063125
29/08/2019,15:00:00,17070,500,0.665875
29/08/2019,15:00:00,17080,500,0.8074375
29/08/2019,15:00:00,17090,500,1.071
29/08/2019,15:00:00,17100,500,1.414625
29/08/2019,15:00:00,17110,0,2.5325625
29/08/2019,15:00:00,17120,0,3.3195625
29/08/2019,15:00:00,17130,0,3.446
29/08/2019,15:00:00,17140,0,3.897625
29/08/2019,15:00:00,17150,0,3.794
29/08/2019,15:00:00,17160,0,3.4540625
29/08/2019,15:00:00,17170,0,3.5605
29/08/2019,15:00:00,17180,0,3.8266875
29/08/2019,15:00:00,17190,0,3.5226875
29/08/2019,15:00:00,17200,0,3.9740625
29/08/2019,15:00:00,17210,0,3.9351875
29/08/2019,15:00:00,17220,0,3.76175
29/08/2019,15:00:00,17230,0,3.974375
29/08/2019,15:00:00,17240,0,4.356875
29/08/2019,15:00:00,17250,0,4.7694375
29/08/2019,15:00:00,17260,0,4.6840625
29/08/2019,15:00:00,17270,0,5.376375
29/08/2019,15:00:00,17280,0,5.1005
29/08/2019,15:00:00,17290,0,4.878
29/08/2019,15:00:00,17300,0,5.2038125
29/08/2019,15:00:00,17310,0,5.2854375
29/08/2019,15:00:00,17320,0,5.792625
29/08/2019,15:00:00,17330,0,5.0038125
29/08/2019,15:00:00,17340,0,5.355875
29/08/2019,15:00:00,17350,0,5.5908125
29/08/2019,15:00:00,17360,0,3.545875
29/08/2019,15:00:00,17370,0,1.3405
29/08/2019,15:00:00,17380,-1,1.3091875
29/08/2019,15:00:00,17390,-1,1.976875
29/08/2019,15:00:00,17400,-1,1.767375
29/08/2019,15:00:00,17410,-1,2.522375
29/08/2019,15:00:00,17420,-1,3.0674375
29/08/2019,15:00:00,17430,-1,2.8340625
29/08/2019,15:00:00,17440,-1,3.2558125
29/08/2019,15:00:00,17450,-1,3.28675
29/08/2019,15:00:00,17460,-1,2.9471875
29/08/2019,15:00:00,17470,-1,3.1910625
29/08/2019,15:00:00,17480,-1,3.1935625
29/08/2019,15:00:00,17490,-1,3.9129375
29/08/2019,15:00:00,17500,-1,3.9226875
29/08/2019,15:00:00,17510,-1,4.0235
29/08/2019,15:00:00,17520,-1,3.6813125
29/08/2019,15:00:00,17530,-1,3.952875
29/08/2019,15:00:00,17540,-1,3.6465625
29/08/2019,15:00:00,17550,-1,4.265375
29/08/2019,15:00:00,17560,0,3.95375
29/08/2019,15:00:00,17570,0,4.421
29/08/2019,15:00:00,17580,0,4.6855
29/08/2019,15:00:00,17590,0,4.7408125
29/08/2019,15:00:00,17600,0,4.644125
29/08/2019,15:00:00,17610,0,5.326
29/08/2019,15:00:00,17620,0,6.3840625
29/08/2019,15:00:00,17630,0,6.9548125
29/08/2019,15:00:00,17640,0,6.1060625
29/08/2019,15:00:00,17650,0,5.9256875
29/08/2019,15:00:00,17660,0,6.053375
29/08/2019,15:00:00,17670,0,5.674375
29/08/2019,15:00:00,17680,0,5.351375
29/08/2019,15:00:00,17690,0,5.9983125
29/08/2019,15:00:00,17700,0,5.1408125
29/08/2019,15:00:00,17710,0,6.2789375
29/08/2019,15:00:00,17720,0,5.7544375
29/08/2019,15:00:00,17730,0,6.1905625
29/08/2019,15:00:00,17740,0,6.3779375
29/08/2019,15:00:00,17750,0,5.8753125
29/08/2019,15:00:00,17760,0,5.6575
29/08/2019,15:00:00,17770,0,6.0024375
29/08/2019,15:00:00,17780,0,5.8979375
29/08/2019,15:00:00,17790,0,5.553625
29/08/2019,15:00:00,17800,0,6.41475
29/08/2019,15:00:00,17810,0,6.015375
29/08/2019,15:00:00,17820,0,6.0728125
29/08/2019,15:00:00,17830,0,6.7179375
29/08/2019,15:00:00,17840,0,7.256625
29/08/2019,15:00:00,17850,0,7.6641875
29/08/2019,15:00:00,17860,0,7.225
29/08/2019,15:00:00,17870,0,1.335625
29/08/2019,15:00:00,17880,700,0.5950625
29/08/2019,15:00:00,17890,700,0.579875
29/08/2019,15:00:00,17900,700,0.5836875
29/08/2019,15:00:00,17910,700,0.4910625
29/08/2019,15:00:00,17920,700,0.575375
29/08/2019,15:00:00,17930,700,0.3631875
29/08/2019,15:00:00,17940,700,0.2935625
29/08/2019,15:00:00,17950,700,0.368625
29/08/2019,15:00:00,17960,700,0.3473125
29/08/2019,15:00:00,17970,700,0.5390625
29/08/2019,15:00:00,17980,700,1.358375
29/08/2019,15:00:00,17990,0,1.6896875
29/08/2019,15:00:00,18000,0,3.2243125
29/08/2019,15:00:00,18010,0,3.5766875
29/08/2019,15:00:00,18020,0,4.333125
29/08/2019,15:00:00,18030,0,4.52275
29/08/2019,15:00:00,18040,0,5.673625
29/08/2019,15:00:00,18050,0,6.477625
29/08/2019,15:00:00,18060,0,6.434875
29/08/2019,15:00:00,18070,0,5.866125
29/08/2019,15:00:00,18080,0,5.809
29/08/2019,15:00:00,18090,0,6.4830625
29/08/2019,15:00:00,18100,0,5.7144375
29/08/2019,15:00:00,18110,0,5.6544375
29/08/2019,15:00:00,18120,0,5.5486875
29/08/2019,15:00:00,18130,0,6.2943125
29/08/2019,15:00:00,18140,0,5.8818125
29/08/2019,15:00:00,18150,0,6.008625
29/08/2019,15:00:00,18160,0,6.474875
29/08/2019,15:00:00,18170,0,5.7961875
29/08/2019,15:00:00,18180,0,5.576125
29/08/2019,15:00:00,18190,0,6.0525625
29/08/2019,15:00:00,18200,0,6.0135625
29/08/2019,15:00:00,18210,0,6.4806875
29/08/2019,15:00:00,18220,0,6.256625
29/08/2019,15:00:00,18230,0,6.59
29/08/2019,15:00:00,18240,0,6.34575
29/08/2019,15:00:00,18250,0,3.777375
29/08/2019,15:00:00,18260,1500,0.8550625
29/08/2019,15:00:00,18270,1500,0.5916875
29/08/2019,15:00:00,18280,1500,0.5666875
29/08/2019,15:00:00,18290,1500,0.5985
29/08/2019,15:00:00,18300,1500,0.5405
29/08/2019,15:00:00,18310,1500,0.447375
29/08/2019,15:00:00,18320,1500,0.6461875
29/08/2019,15:00:00,18330,1500,0.6091875
29/08/2019,15:00:00,18340,1500,0.6111875
29/08/2019,15:00:00,18350,1500,0.7203125
29/08/2019,15:00:00,18360,1500,0.4688125
29/08/2019,15:00:00,18370,1500,0.5423125
29/08/2019,15:00:00,18380,0,1.8651875
29/08/2019,15:00:00,18390,0,2.5113125
29/08/2019,15:00:00,18400,0,2.768125
29/08/2019,15:00:00,18410,0,3.6533125
29/08/2019,15:00:00,18420,0,4.026875
29/08/2019,15:00:00,18430,0,4.2635
29/08/2019,15:00:00,18440,0,4.4205
29/08/2019,15:00:00,18450,0,8.2288125
29/08/2019,15:00:00,18460,0,4.837
29/08/2019,15:00:00,18470,0,4.799875
29/08/2019,15:00:00,18480,0,4.335625
29/08/2019,15:00:00,18490,0,4.25525
29/08/2019,15:00:00,18500,0,5.1025625
29/08/2019,15:00:00,18510,0,6.0956875
29/08/2019,15:00:00,18520,0,5.6838125
29/08/2019,15:00:00,18530,0,6.2775625
29/08/2019,15:00:00,18540,0,6.2158125
29/08/2019,15:00:00,18550,0,6.524125
29/08/2019,15:00:00,18560,0,6.567875
29/08/2019,15:00:00,18570,0,6.2810625
29/08/2019,15:00:00,18580,0,5.9728125
29/08/2019,15:00:00,18590,0,5.9768125
29/08/2019,15:00:00,18600,0,5.476
29/08/2019,15:00:00,18610,0,5.8850625
29/08/2019,15:00:00,18620,0,6.0711875
29/08/2019,15:00:00,18630,0,4.375375
29/08/2019,15:00:00,18640,0,0.9945
29/08/2019,15:00:00,18650,650,0.56725
29/08/2019,15:00:00,18660,650,0.4386875
29/08/2019,15:00:00,18670,650,0.5250625
29/08/2019,15:00:00,18680,650,0.3910625
29/08/2019,15:00:00,18690,650,0.3555625
29/08/2019,15:00:00,18700,650,0.484
29/08/2019,15:00:00,18710,650,0.59775
29/08/2019,15:00:00,18720,650,0.6094375
29/08/2019,15:00:00,18730,650,0.6316875
29/08/2019,15:00:00,18740,650,0.6458125
29/08/2019,15:00:00,18750,650,0.626
29/08/2019,15:00:00,18760,0,1.2003125
29/08/2019,15:00:00,18770,0,2.87125
29/08/2019,15:00:00,18780,0,2.80575
29/08/2019,15:00:00,18790,0,2.9638125
29/08/2019,15:00:00,18800,0,3.659
29/08/2019,15:00:00,18810,0,3.9334375
29/08/2019,15:00:00,18820,0,4.77625
29/08/2019,15:00:00,18830,0,4.4866875
29/08/2019,15:00:00,18840,0,4.66875
29/08/2019,15:00:00,18850,0,5.447
29/08/2019,15:00:00,18860,0,6.1194375
29/08/2019,15:00:00,18870,0,6.1860625
29/08/2019,15:00:00,18880,0,6.07375
29/08/2019,15:00:00,18890,0,6.01025
29/08/2019,15:00:00,18900,0,5.272625
29/08/2019,15:00:00,18910,0,6.34275
29/08/2019,15:00:00,18920,0,6.6455625
29/08/2019,15:00:00,18930,0,6.7498125
29/08/2019,15:00:00,18940,0,7.0396875
29/08/2019,15:00:00,18950,0,6.9209375
29/08/2019,15:00:00,18960,0,6.886125
29/08/2019,15:00:00,18970,0,6.2574375
29/08/2019,15:00:00,18980,0,6.9963125
29/08/2019,15:00:00,18990,0,6.3241875
29/08/2019,15:00:00,19000,0,6.4578125
29/08/2019,15:00:00,19010,0,5.7923125
29/08/2019,15:00:00,19020,0,2.626125
29/08/2019,15:00:00,19030,250,2.0369375
29/08/2019,15:00:00,19040,250,1.7353125
29/08/2019,15:00:00,19050,250,1.983125
29/08/2019,15:00:00,19060,250,1.9869375
29/08/2019,15:00:00,19070,250,2.347
29/08/2019,15:00:00,19080,250,2.4388125
29/08/2019,15:00:00,19090,250,2.7799375
29/08/2019,15:00:00,19100,250,2.6575625
29/08/2019,15:00:00,19110,250,3.543125
29/08/2019,15:00:00,19120,250,3.4279375
29/08/2019,15:00:00,19130,250,2.7776875
29/08/2019,15:00:00,19140,0,3.6389375
29/08/2019,15:00:00,19150,0,4.3066875
29/08/2019,15:00:00,19160,0,4.8120625
29/08/2019,15:00:00,19170,0,5.1068125
29/08/2019,15:00:00,19180,0,5.029125
29/08/2019,15:00:00,19190,0,5.095875
29/08/2019,15:00:00,19200,0,5.2391875
29/08/2019,15:00:00,19210,0,5.5541875
29/08/2019,15:00:00,19220,0,5.7403125
29/08/2019,15:00:00,19230,0,5.8816875
29/08/2019,15:00:00,19240,0,6.029125
29/08/2019,15:00:00,19250,0,5.351125
29/08/2019,15:00:00,19260,0,6.9474375
29/08/2019,15:00:00,19270,0,6.807
29/08/2019,15:00:00,19280,0,5.7659375
29/08/2019,15:00:00,19290,0,6.5423125
29/08/2019,15:00:00,19300,0,6.0065625
29/08/2019,15:00:00,19310,0,6.395625
29/08/2019,15:00:00,19320,0,6.0645625
29/08/2019,15:00:00,19330,0,7.2846875
29/08/2019,15:00:00,19340,0,6.6743125
29/08/2019,15:00:00,19350,0,6.4365625
29/08/2019,15:00:00,19360,0,5.415375
29/08/2019,15:00:00,19370,0,5.6669375
29/08/2019,15:00:00,19380,0,5.463375
29/08/2019,15:00:00,19390,0,5.612875
29/08/2019,15:00:00,19400,0,3.5466875
29/08/2019,15:00:00,19410,350,1.455375
29/08/2019,15:00:00,19420,350,1.137125
29/08/2019,15:00:00,19430,350,0.8524375
29/08/2019,15:00:00,19440,350,0.6945
29/08/2019,15:00:00,19450,350,0.867625
29/08/2019,15:00:00,19460,350,1.1175625
29/08/2019,15:00:00,19470,350,2.0173125
29/08/2019,15:00:00,19480,350,1.1845
29/08/2019,15:00:00,19490,350,1.0393125
29/08/2019,15:00:00,19500,350,1.070125
29/08/2019,15:00:00,19510,350,0.78575
29/08/2019,15:00:00,19520,350,1.106375
29/08/2019,15:00:00,19530,0,2.406875
29/08/2019,15:00:00,19540,0,3.633875
29/08/2019,15:00:00,19550,0,4.4169375
29/08/2019,15:00:00,19560,0,4.036875
29/08/2019,15:00:00,19570,0,4.514625
29/08/2019,15:00:00,19580,0,4.742125
29/08/2019,15:00:00,19590,0,4.9448125
29/08/2019,15:00:00,19600,0,5.073375
29/08/2019,15:00:00,19610,0,5.5929375
29/08/2019,15:00:00,19620,0,4.9703125
29/08/2019,15:00:00,19630,0,4.953125
29/08/2019,15:00:00,19640,0,5.34975
29/08/2019,15:00:00,19650,0,4.8973125
29/08/2019,15:00:00,19660,0,5.7495625
29/08/2019,15:00:00,19670,0,6.6049375
29/08/2019,15:00:00,19680,0,5.6689375
29/08/2019,15:00:00,19690,0,6.5091875
29/08/2019,15:00:00,19700,0,6.4853125
29/08/2019,15:00:00,19710,0,5.7434375
29/08/2019,15:00:00,19720,0,6.042875
29/08/2019,15:00:00,19730,0,5.6321875
29/08/2019,15:00:00,19740,0,5.343375
29/08/2019,15:00:00,19750,0,5.6353125
29/08/2019,15:00:00,19760,0,5.6091875
29/08/2019,15:00:00,19770,0,6.0749375
29/08/2019,15:00:00,19780,0,5.138
29/08/2019,15:00:00,19790,0,1.1711875
29/08/2019,15:00:00,19800,400,0.7071875
29/08/2019,15:00:00,19810,400,1.0803125
29/08/2019,15:00:00,19820,400,0.78475
29/08/2019,15:00:00,19830,400,0.658125
29/08/2019,15:00:00,19840,400,0.5789375
29/08/2019,15:00:00,19850,400,0.6256875
29/08/2019,15:00:00,19860,400,0.5739375
29/08/2019,15:00:00,19870,400,0.65375
29/08/2019,15:00:00,19880,400,0.987625
29/08/2019,15:00:00,19890,400,0.847125
29/08/2019,15:00:00,19900,400,1.0454375
29/08/2019,15:00:00,19910,0,1.5745
29/08/2019,15:00:00,19920,0,2.4409375
29/08/2019,15:00:00,19930,0,3.1309375
29/08/2019,15:00:00,19940,0,3.075625
29/08/2019,15:00:00,19950,0,3.82725
29/08/2019,15:00:00,19960,0,4.139875
29/08/2019,15:00:00,19970,0,4.0915
29/08/2019,15:00:00,19980,0,4.4883125
29/08/2019,15:00:00,19990,0,4.5588125
29/08/2019,15:00:00,20000,0,4.546375
29/08/2019,15:00:00,20010,0,4.8196875
29/08/2019,15:00:00,20020,0,5.4234375
29/08/2019,15:00:00,20030,0,5.4471875
29/08/2019,15:00:00,20040,0,5.621625
29/08/2019,15:00:00,20050,0,5.687625
29/08/2019,15:00:00,20060,0,5.436625
29/08/2019,15:00:00,20070,0,5.8113125
29/08/2019,15:00:00,20080,0,6.1391875
29/08/2019,15:00:00,20090,0,6.456375
29/08/2019,15:00:00,20100,0,6.2355
29/08/2019,15:00:00,20110,0,7.0173125
29/08/2019,15:00:00,20120,0,6.21125
29/08/2019,15:00:00,20130,0,6.631625
29/08/2019,15:00:00,20140,0,6.7105
29/08/2019,15:00:00,20150,0,6.9548125
29/08/2019,15:00:00,20160,0,5.88875
29/08/2019,15:00:00,20170,0,4.117875
29/08/2019,15:00:00,20180,600,1.394875
29/08/2019,15:00:00,20190,600,0.99225
29/08/2019,15:00:00,20200,600,0.820625
29/08/2019,15:00:00,20210,600,0.696625
29/08/2019,15:00:00,20220,600,0.7090625
29/08/2019,15:00:00,20230,600,0.8645
29/08/2019,15:00:00,20240,600,1.065625
29/08/2019,15:00:00,20250,600,0.911125
29/08/2019,15:00:00,20260,600,0.664625
29/08/2019,15:00:00,20270,600,0.6215625
29/08/2019,15:00:00,20280,600,1.136875
29/08/2019,15:00:00,20290,600,0.942125
29/08/2019,15:00:00,20300,0,2.095875
29/08/2019,15:00:00,20310,0,3.0891875
29/08/2019,15:00:00,20320,0,4.380625
29/08/2019,15:00:00,20330,0,4.6809375
29/08/2019,15:00:00,20340,0,5.225125
29/08/2019,15:00:00,20350,0,4.4546875
29/08/2019,15:00:00,20360,0,4.7188125
29/08/2019,15:00:00,20370,0,4.686
29/08/2019,15:00:00,20380,0,5.0424375
29/08/2019,15:00:00,20390,0,5.2400625
29/08/2019,15:00:00,20400,0,5.728625
29/08/2019,15:00:00,20410,0,5.35625
29/08/2019,15:00:00,20420,0,5.6143125
29/08/2019,15:00:00,20430,0,6.0100625
29/08/2019,15:00:00,20440,0,5.6244375
29/08/2019,15:00:00,20450,0,5.7240625
29/08/2019,15:00:00,20460,0,5.8784375
29/08/2019,15:00:00,20470,0,5.4293125
29/08/2019,15:00:00,20480,0,5.4233125
29/08/2019,15:00:00,20490,0,5.7635625
29/08/2019,15:00:00,20500,0,6.4168125
29/08/2019,15:00:00,20510,0,6.4954375
29/08/2019,15:00:00,20520,0,6.4613125
29/08/2019,15:00:00,20530,0,6.218375
29/08/2019,15:00:00,20540,0,6.495875
29/08/2019,15:00:00,20550,0,7.3694375
29/08/2019,15:00:00,20560,0,1.47175
29/08/2019,15:00:00,20570,750,0.9156875
29/08/2019,15:00:00,20580,750,0.5155
29/08/2019,15:00:00,20590,750,0.456625
29/08/2019,15:00:00,20600,750,0.5125
29/08/2019,15:00:00,20610,750,0.5965625
29/08/2019,15:00:00,20620,750,0.5041875
29/08/2019,15:00:00,20630,750,0.761625
29/08/2019,15:00:00,20640,750,1.06325
29/08/2019,15:00:00,20650,750,0.9474375
29/08/2019,15:00:00,20660,750,0.910625
29/08/2019,15:00:00,20670,750,0.83025
29/08/2019,15:00:00,20680,0,1.037
29/08/2019,15:00:00,20690,0,2.00425
29/08/2019,15:00:00,20700,0,2.8885625
29/08/2019,15:00:00,20710,0,3.86875
